Wall time,Step,Value
1633563279.591839,168,0.9197999835014343
1633563420.6808112,169,0.9251999855041504
1633563561.6532688,170,0.9164000153541565
1633563702.7796502,171,0.9240000247955322
1633563843.6357949,172,0.9203000068664551
1633563984.7283185,173,0.920799970626831
1633564125.7483811,174,0.9218999743461609
1633564266.7836337,175,0.9271000027656555
1633564407.8898234,176,0.9266999959945679
1633564549.1117823,177,0.9207000136375427
1633564690.5777073,178,0.9254999756813049
1633564831.6027167,179,0.9258999824523926
1633564972.6783879,180,0.9223999977111816
1633565113.8348372,181,0.921500027179718
1633565254.947587,182,0.9265999794006348
1633565396.1396234,183,0.9217000007629395
1633565537.4173224,184,0.9185000061988831
1633565678.7339225,185,0.9283000230789185
1633565820.0598402,186,0.92330002784729
1633565960.8748877,187,0.9200000166893005
1633566102.0104382,188,0.9204999804496765
1633566242.9797478,189,0.9261000156402588
1633566383.840012,190,0.9225999712944031
1633566525.0816052,191,0.9222000241279602
1633566666.1272953,192,0.9233999848365784
1633566807.210154,193,0.9244999885559082
1633566948.2470813,194,0.9264000058174133
1633567089.282277,195,0.9283000230789185
1633567230.7318761,196,0.925599992275238
1633567372.0127015,197,0.9269000291824341
1633567513.136035,198,0.9275000095367432
1633567654.1843264,199,0.9254999756813049
1633567795.3434763,200,0.9251000285148621
1633567936.2067156,201,0.9309999942779541
1633568077.5263379,202,0.926800012588501
1633568218.593201,203,0.9261000156402588
1633568359.7898679,204,0.9254999756813049
1633568500.9478128,205,0.9226999878883362
1633568641.969621,206,0.9269999861717224
1633568783.0994868,207,0.9264000058174133
1633568924.0845816,208,0.9279999732971191
1633569065.286165,209,0.927299976348877
1633569206.5214717,210,0.9269999861717224
1633569347.4778569,211,0.9296000003814697
1633569488.524891,212,0.9284999966621399
1633569629.6848376,213,0.921500027179718
1633569771.0182443,214,0.9280999898910522
1633569912.242547,215,0.9304999709129333
1633570053.2552633,216,0.9279999732971191
1633570194.4381478,217,0.926800012588501
1633570335.6476212,218,0.9210000038146973
1633570476.9628363,219,0.9298999905586243
1633570618.2944949,220,0.929099977016449
1633570759.5184543,221,0.9289000034332275
1633570900.5278099,222,0.9293000102043152
1633571041.8648007,223,0.9322999715805054
1633571183.3415654,224,0.9294999837875366
1633571324.400858,225,0.9322999715805054
1633571465.6718285,226,0.9309999942779541
1633571606.870666,227,0.9347000122070312
1633571748.1930609,228,0.9330999851226807
1633571889.5051115,229,0.9308000206947327
1633572030.5723863,230,0.9319000244140625
1633572171.7011895,231,0.9319000244140625
1633572312.735938,232,0.930400013923645
1633572453.9235902,233,0.930400013923645
1633572595.0924025,234,0.9337999820709229
1633572736.0565827,235,0.9343000054359436
1633572876.993777,236,0.9341999888420105
1633573018.2146466,237,0.9336000084877014
1633573159.5990384,238,0.9333000183105469
1633573301.0289142,239,0.9340999722480774
1633573442.3645582,240,0.9340999722480774
1633573583.6131663,241,0.9366000294685364
1633573725.138554,242,0.9337000250816345
1633573866.2395191,243,0.934499979019165
1633574007.273191,244,0.9337999820709229
1633574148.5909612,245,0.9358000159263611
1633574289.8151288,246,0.9351000189781189
1633574430.9726448,247,0.935699999332428
1633574572.363289,248,0.9362999796867371
1633574713.3447216,249,0.9362999796867371
