Wall time,Step,Value
1633443010.4841843,0,0.2709999978542328
1633443214.0620944,1,0.3799000084400177
1633443418.3082988,2,0.45249998569488525
1633443621.402321,3,0.46050000190734863
1633443824.7057693,4,0.5507000088691711
1633444029.014637,5,0.5848000049591064
1633444232.257425,6,0.5753999948501587
1633444435.3569248,7,0.6377999782562256
1633444639.8620045,8,0.6793000102043152
1633444843.4085817,9,0.6614999771118164
1633445046.7312856,10,0.6991999745368958
1633445249.939179,11,0.7207000255584717
1633445454.3655846,12,0.7355999946594238
1633445657.2902822,13,0.746399998664856
1633445860.316102,14,0.7531999945640564
1633446064.461164,15,0.7541000247001648
1633446267.724216,16,0.7946000099182129
1633446470.7792275,17,0.7770000100135803
1633446674.5203936,18,0.8068000078201294
1633446878.1009855,19,0.8034999966621399
1633447080.6277218,20,0.8076000213623047
1633447283.8453064,21,0.8181999921798706
1633447488.3098364,22,0.8180999755859375
1633447691.018624,23,0.8287000060081482
1633447893.9253101,24,0.836899995803833
1633448098.1733432,25,0.8299000263214111
1633448301.11339,26,0.8391000032424927
1633448504.175051,27,0.8464999794960022
1633448708.0335803,28,0.8568000197410583
1633448911.522977,29,0.8489999771118164
1633449114.3041444,30,0.8650000095367432
1633449317.518055,31,0.8650000095367432
1633449521.9488618,32,0.8726999759674072
1633449725.1005747,33,0.869700014591217
1633449927.9190326,34,0.8705000281333923
1633450131.9482799,35,0.8777999877929688
1633450335.3115573,36,0.8755999803543091
1633450537.8845642,37,0.8723000288009644
1633450741.4827523,38,0.8851000070571899
1633450945.471806,39,0.8805999755859375
1633451148.3797033,40,0.8762000203132629
1633451351.0517855,41,0.8751000165939331
1633451554.9323816,42,0.8877000212669373
1633451758.0448804,43,0.8873999714851379
1633451960.8624022,44,0.8884000182151794
1633452165.0431876,45,0.8851000070571899
1633452368.186796,46,0.8913999795913696
1633452571.3758104,47,0.8913999795913696
1633452774.539329,48,0.8942999839782715
1633452978.5780618,49,0.9003000259399414
1633453181.421482,50,0.8945000171661377
1633453384.0125525,51,0.8948000073432922
1633453587.812717,52,0.9000999927520752
1633453790.6935005,53,0.8898000121116638
1633453993.8597531,54,0.9016000032424927
1633454198.148773,55,0.8873000144958496
1633454400.9902515,56,0.9047999978065491
1633454603.9571965,57,0.8998000025749207
1633454807.6909256,58,0.8910999894142151
1633455011.0986748,59,0.896399974822998
1633455213.960926,60,0.8931999802589417
1633455417.039356,61,0.8968999981880188
1633455621.2767887,62,0.9077000021934509
1633455824.5669224,63,0.8934000134468079
1633456027.4959378,64,0.9035000205039978
1633456231.7256672,65,0.907800018787384
1633456434.8388178,66,0.8984000086784363
1633456637.4502294,67,0.9081000089645386
1633456841.693492,68,0.899399995803833
1633457044.412358,69,0.9061999917030334
1633457247.1378732,70,0.9075999855995178
1633457450.8472674,71,0.9054999947547913
1633457654.4841256,72,0.9093000292778015
1633457857.4493563,73,0.896399974822998
1633458060.1953902,74,0.9093999862670898
1633458264.5732088,75,0.9078999757766724
1633458467.345584,76,0.9153000116348267
1633458670.4686573,77,0.8888999819755554
1633458874.3963668,78,0.9150999784469604
1633459077.1874063,79,0.9025999903678894
1633459279.7814887,80,0.9110000133514404
1633459483.438886,81,0.8899999856948853
1633459686.7910774,82,0.9057000279426575
1633459889.4900732,83,0.9103000164031982
1633460092.5685728,84,0.9117000102996826
1633460295.229103,85,0.9039000272750854
1633460498.2271886,86,0.9139999747276306
1633460701.1759677,87,0.9168999791145325
1633460905.7308753,88,0.9072999954223633
1633461108.3244371,89,0.9121000170707703
1633461311.1598024,90,0.9124000072479248
1633461515.2844229,91,0.9114000201225281
1633461717.8665547,92,0.9067000150680542
1633461920.7806482,93,0.9139000177383423
1633462124.5891507,94,0.9085000157356262
1633462327.981044,95,0.9046000242233276
1633462531.0352054,96,0.9035999774932861
1633462734.4219277,97,0.9085000157356262
1633462938.6125312,98,0.9175000190734863
1633463142.163508,99,0.9164000153541565
1633463345.2030845,100,0.9146999716758728
1633463549.656699,101,0.916700005531311
1633463752.2734895,102,0.9161999821662903
1633463955.1318262,103,0.9143000245094299
1633464158.689889,104,0.911300003528595
1633464362.3497574,105,0.9144999980926514
1633464565.3092716,106,0.9156000018119812
1633464768.448917,107,0.9136999845504761
1633464972.5513513,108,0.9175999760627747
1633465175.6297355,109,0.911300003528595
1633465378.6617646,110,0.920199990272522
